code,stockCode,name,marketId,firstType,secondType,decimalDigits,pyjc,openDate,closeDate,modifyDate
21002067,,景兴纸业,2,2,22,2,JXZY,1350265068000,,1350437100000
21002068,,黑猫股份,2,2,22,2,HMGF,1350265068000,,1350437100000
21002065,,东华软件,2,2,22,2,DHRJ,1350265068000,,1350437100000
21002066,,瑞泰科技,2,2,22,2,RTKJ,1350265068000,,1350437100000
21002063,,远光软件,2,2,22,2,YGRJ,1350265068000,,1350437100000
21002064,,华峰氨纶,2,2,22,2,HFAL,1350265068000,,1350437100000
21002061,,江山化工,2,2,22,2,JSHG,1350265068000,,1350437100000
21002062,,宏润建设,2,2,22,2,HRJS,1350265068000,,1350437100000
21002048,,宁波华翔,2,2,22,2,NBHX,1350265068000,,1350437100000
21002049,,同方国芯,2,2,22,2,TFGX,1350265068000,,1350437100000
21002054,,德美化工,2,2,22,2,DMHG,1350265068000,,1350437100000
21002055,,得润电子,2,2,22,2,DRDZ,1350265068000,,1350437100000
21002056,,横店东磁,2,2,22,2,HDDC,1350265068000,,1350437100000
21002057,,中钢天源,2,2,22,2,ZGTY,1350265068000,,1350437100000
21002050,,三花股份,2,2,22,2,SHGF,1350265068000,,1350437100000
21002051,,中工国际,2,2,22,2,ZGGJ,1350265068000,,1350437100000
21002052,,同洲电子,2,2,22,2,TZDZ,1350265068000,,1350437100000
21002053,,云南盐化,2,2,22,2,YNYH,1350265068000,,1350437100000
21002039,,黔源电力,2,2,22,2,QYDL,1350265068000,,1350437100000
21002038,,双鹭药业,2,2,22,2,SLYY,1350265068000,,1350437100000
21002037,,久联发展,2,2,22,2,JLFZ,1350265068000,,1350437100000
21002041,,登海种业,2,2,22,2,DHZY,1350265068000,,1350437100000
21002042,,华孚色纺,2,2,22,2,HFSF,1350265068000,,1350437100000
21002040,,南 京 港,2,2,22,2,NJG,1350265068000,,1350437100000
21002045,,国光电器,2,2,22,2,GGDQ,1350265068000,,1350437100000
21002046,,轴研科技,2,2,22,2,ZYKJ,1350265068000,,1350437100000
21002043,,兔 宝 宝,2,2,22,2,TBB,1350265068000,,1350437100000
21002044,,江苏三友,2,2,22,2,JSSY,1350265068000,,1350437100000
21002026,,山东威达,2,2,22,2,SDWD,1350265068000,,1350437100000
21002025,,航天电器,2,2,22,2,HTDQ,1350265068000,,1350437100000
21002028,,思源电气,2,2,22,2,SYDQ,1350265068000,,1350437100000
21002027,,七喜控股,2,2,22,2,QXKG,1350265068000,,1350437100000
21002029,,七 匹 狼,2,2,22,2,QPL,1350265068000,,1350437100000
21002030,,达安基因,2,2,22,2,DAJY,1350265068000,,1350437100000
21002031,,巨轮股份,2,2,22,2,JLGF,1350265068000,,1350437100000
21002032,,苏 泊 尔,2,2,22,2,SBE,1350265068000,,1350437100000
21002033,,丽江旅游,2,2,22,2,LJLY,1350265068000,,1350437100000
21002034,,美 欣 达,2,2,22,2,MXD,1350265068000,,1350437100000
21002035,,华帝股份,2,2,22,2,HDGF,1350265068000,,1350437100000
21002099,,海翔药业,2,2,22,2,HXYY,1350265068000,,1350437100000
21002098,,浔兴股份,2,2,22,2,XXGF,1350265068000,,1350437100000
21002095,,生 意 宝,2,2,22,2,SYB,1350265068000,,1350437100000
21002094,,青岛金王,2,2,22,2,QDJW,1350265068000,,1350437100000
21002097,,山河智能,2,2,22,2,SHZN,1350265068000,,1350437100000
21002096,,南岭民爆,2,2,22,2,NLMB,1350265068000,,1350437100000
21002091,,江苏国泰,2,2,22,2,JSGT,1350265068000,,1350437100000
21002090,,金智科技,2,2,22,2,JZKJ,1350265068000,,1350437100000
21002093,,国脉科技,2,2,22,2,GMKJ,1350265068000,,1350437100000
21002092,,中泰化学,2,2,22,2,ZTHX,1350265068000,,1350437100000
21002086,,东方海洋,2,2,22,2,DFHY,1350265068000,,1350437100000
21002085,,万丰奥威,2,2,22,2,WFAW,1350265068000,,1350437100000
21002084,,海鸥卫浴,2,2,22,2,HOWY,1350265068000,,1350437100000
21002083,,孚日股份,2,2,22,2,FRGF,1350265068000,,1350437100000
21002089,,新 海 宜,2,2,22,2,XHY,1350265068000,,1350437100000
21002088,,鲁阳股份,2,2,22,2,LYGF,1350265068000,,1350437100000
21002087,,新野纺织,2,2,22,2,XYFZ,1350265068000,,1350437100000
21002082,,栋梁新材,2,2,22,2,DLXC,1350265068000,,1350437100000
21002081,,金 螳 螂,2,2,22,2,JTL,1350265068000,,1350437100000
21002080,,中材科技,2,2,22,2,ZCKJ,1350265068000,,1350437100000
21002069,,獐 子 岛,2,2,22,2,ZZD,1350265068000,,1350437100000
21002073,,软控股份,2,2,22,2,RKGF,1350265068000,,1350437100000
21002075,,沙钢股份,2,2,22,2,SGGF,1350265068000,,1350437100000
21002074,,东源电器,2,2,22,2,DYDQ,1350265068000,,1350437100000
21002077,,大港股份,2,2,22,2,DGGF,1350265068000,,1350437100000
21002076,,雪 莱 特,2,2,22,2,XLT,1350265068000,,1350437100000
21002079,,苏州固锝,2,2,22,2,SZGD,1350265068000,,1350437100000
21002078,,太阳纸业,2,2,22,2,TYZY,1350265068000,,1350437100000
21002070,,众和股份,2,2,22,2,ZHGF,1350265068000,,1350437100000
21002108,,沧州明珠,2,2,22,2,CZMZ,1350265068000,,1350437100000
21002109,,兴化股份,2,2,22,2,XHGF,1350265068000,,1350437100000
21002106,,莱宝高科,2,2,22,2,LBGK,1350265068000,,1350437100000
21002107,,沃华医药,2,2,22,2,WHYY,1350265068000,,1350437100000
21002104,,恒宝股份,2,2,22,2,HBGF,1350265068000,,1350437100000
21002105,,信隆实业,2,2,22,2,XLSY,1350265068000,,1350437100000
21002103,,广博股份,2,2,22,2,GBGF,1350265068000,,1350437100000
21002112,,三变科技,2,2,22,2,SBKJ,1350265068000,,1350437100000
21002111,,威海广泰,2,2,22,2,WHGT,1350265068000,,1350437100000
21002110,,三钢闽光,2,2,22,2,SGMG,1350265068000,,1350437100000
21002117,,东港股份,2,2,22,2,DGGF,1350265068000,,1350437100000
21002118,,紫鑫药业,2,2,22,2,ZXYY,1350265068000,,1350437100000
21002119,,康强电子,2,2,22,2,KQDZ,1350265068000,,1350437100000
21002115,,三维通信,2,2,22,2,SWTX,1350265068000,,1350437100000
21002116,,中国海诚,2,2,22,2,ZGHC,1350265068000,,1350437100000
21002121,,科陆电子,2,2,22,2,KLDZ,1350265068000,,1350437100000
21002120,,新海股份,2,2,22,2,XHGF,1350265068000,,1350437100000
21002123,,荣信股份,2,2,22,2,RXGF,1350265068000,,1350437100000
21002122,,天马股份,2,2,22,2,TMGF,1350265068000,,1350437100000
21002126,,银轮股份,2,2,22,2,YLGF,1350265068000,,1350437100000
21002124,,天邦股份,2,2,22,2,TBGF,1350265068000,,1350437100000
21002125,,湘潭电化,2,2,22,2,XTDH,1350265068000,,1350437100000
21002128,,露天煤业,2,2,22,2,LTMY,1350265068000,,1350437100000
21002129,,中环股份,2,2,22,2,ZHGF,1350265068000,,1350437100000
21002130,,沃尔核材,2,2,22,2,WEHC,1350265068000,,1350437100000
21002133,,广宇集团,2,2,22,2,GYJT,1350265068000,,1350437100000
21002132,,恒星科技,2,2,22,2,HXKJ,1350265068000,,1350437100000
21002131,,利欧股份,2,2,22,2,LOGF,1350265068000,,1350437100000
21002135,,东南网架,2,2,22,2,DNWJ,1350265068000,,1350437100000
21002136,,安 纳 达,2,2,22,2,AND,1350265068000,,1350437100000
21002137,,实 益 达,2,2,22,2,SYD,1350265068000,,1350437100000
21002138,,顺络电子,2,2,22,2,SLDZ,1350265068000,,1350437100000
21002139,,拓邦股份,2,2,22,2,TBGF,1350265068000,,1350437100000
21002141,,蓉胜超微,2,2,22,2,RSCW,1350265068000,,1350437100000
21002140,,东华科技,2,2,22,2,DHKJ,1350265068000,,1350437100000
21002142,,宁波银行,2,2,22,2,NBYH,1350265068000,,1350437100000
21002144,,宏达高科,2,2,22,2,HDGK,1350265068000,,1350437100000
21002100,,天康生物,2,2,22,2,TKSW,1350265068000,,1350437100000
21002101,,广东鸿图,2,2,22,2,GDHT,1350265068000,,1350437100000
21002190,,成飞集成,2,2,22,2,CFJC,1350265068000,,1350437100000
21002191,,劲嘉股份,2,2,22,2,JJGF,1350265068000,,1350437100000
21002194,,武汉凡谷,2,2,22,2,WHFG,1350265068000,,1350437100000
21002193,,山东如意,2,2,22,2,SDRY,1350265068000,,1350437100000
21002196,,方正电机,2,2,22,2,FZDJ,1350265068000,,1350437100000
21002198,,嘉应制药,2,2,22,2,JYZY,1350265068000,,1350437100000
21002197,,证通电子,2,2,22,2,ZTDZ,1350265068000,,1350437100000
21002199,,东晶电子,2,2,22,2,DJDZ,1350265068000,,1350437100000
21002161,,远 望 谷,2,2,22,2,YWG,1350265068000,,1350437100000
21002166,,莱茵生物,2,2,22,2,LYSW,1350265068000,,1350437100000
21002167,,东方锆业,2,2,22,2,DFGY,1350265068000,,1350437100000
21002165,,红 宝 丽,2,2,22,2,HBL,1350265068000,,1350437100000
21002159,,三特索道,2,2,22,2,STSD,1350265068000,,1350437100000
21002158,,汉钟精机,2,2,22,2,HZJJ,1350265068000,,1350437100000
21002157,,正邦科技,2,2,22,2,ZBKJ,1350265068000,,1350437100000
21002151,,北斗星通,2,2,22,2,BDXT,1350265068000,,1350437100000
21002152,,广电运通,2,2,22,2,GDYT,1350265068000,,1350437100000
21002153,,石基信息,2,2,22,2,SJXX,1350265068000,,1350437100000
21002154,,报 喜 鸟,2,2,22,2,BXN,1350265068000,,1350437100000
21002156,,通富微电,2,2,22,2,TFWD,1350265068000,,1350437100000
21002147,,方圆支承,2,2,22,2,FYZC,1350265068000,,1350437100000
21002146,,荣盛发展,2,2,22,2,RSFZ,1350265068000,,1350437100000
21002149,,西部材料,2,2,22,2,XBCL,1350265068000,,1350437100000
21002148,,北纬通信,2,2,22,2,BWTX,1350265068000,,1350437100000
21002188,,新 嘉 联,2,2,22,2,XJL,1350265068000,,1350437100000
21002189,,利达光电,2,2,22,2,LDGD,1350265068000,,1350437100000
21002186,,全 聚 德,2,2,22,2,QJD,1350265068000,,1350437100000
21002187,,广百股份,2,2,22,2,GBGF,1350265068000,,1350437100000
21002184,,海得控制,2,2,22,2,HDKZ,1350265068000,,1350437100000
21002185,,华天科技,2,2,22,2,HTKJ,1350265068000,,1350437100000
21002182,,云海金属,2,2,22,2,YHJS,1350265068000,,1350437100000
21002183,,怡 亚 通,2,2,22,2,YYT,1350265068000,,1350437100000
21002181,,粤 传 媒,2,2,22,2,YCM,1350265068000,,1350437100000
21002179,,中航光电,2,2,22,2,ZHGD,1350265068000,,1350437100000
21002175,,广陆数测,2,2,22,2,GLSC,1350265068000,,1350437100000
21002176,,江特电机,2,2,22,2,JTDJ,1350265068000,,1350437100000
21002177,,御银股份,2,2,22,2,YYGF,1350265068000,,1350437100000
21002178,,延华智能,2,2,22,2,YHZN,1350265068000,,1350437100000
21002171,,精诚铜业,2,2,22,2,JCTY,1350265068000,,1350437100000
21002172,,澳洋科技,2,2,22,2,AYKJ,1350265068000,,1350437100000
21002173,,千足珍珠,2,2,22,2,QZZZ,1350265068000,,1350437100000
21002170,,芭田股份,2,2,22,2,BTGF,1350265068000,,1350437100000
21002169,,智光电气,2,2,22,2,ZGDQ,1350265068000,,1350437100000
21002168,,深圳惠程,2,2,22,2,SZHC,1350265068000,,1350437100000
21002247,,帝龙新材,2,2,22,2,DLXC,1350265069000,,1350437100000
21002245,,澳洋顺昌,2,2,22,2,AYSC,1350265069000,,1350437100000
21002246,,北化股份,2,2,22,2,BHGF,1350265069000,,1350437100000
21002249,,大洋电机,2,2,22,2,DYDJ,1350265069000,,1350437100000
21002251,,步 步 高,2,2,22,2,BBG,1350265069000,,1350437100000
21002250,,联化科技,2,2,22,2,LHKJ,1350265069000,,1350437100000
21002255,,海陆重工,2,2,22,2,HLZG,1350265069000,,1350437100000
21002254,,泰和新材,2,2,22,2,THXC,1350265069000,,1350437100000
21002253,,川大智胜,2,2,22,2,CDZS,1350265069000,,1350437100000
21002252,,上海莱士,2,2,22,2,SHLS,1350265069000,,1350437100000
21002256,,彩虹精化,2,2,22,2,CHJH,1350265069000,,1350437100000
21002258,,利尔化学,2,2,22,2,LEHX,1350265069000,,1350437100000
21002259,,升达林业,2,2,22,2,SDLY,1350265069000,,1350437100000
21002260,,伊 立 浦,2,2,22,2,YLP,1350265069000,,1350437100000
21002262,,恩华药业,2,2,22,2,EHYY,1350265069000,,1350437100000
21002261,,拓维信息,2,2,22,2,TWXX,1350265069000,,1350437100000
21002264,,新 华 都,2,2,22,2,XHD,1350265069000,,1350437100000
21002263,,大 东 南,2,2,22,2,DDN,1350265069000,,1350437100000
21002229,,鸿博股份,2,2,22,2,HBGF,1350265069000,,1350437100000
21002227,,奥 特 迅,2,2,22,2,ATX,1350265069000,,1350437100000
21002228,,合兴包装,2,2,22,2,HXBZ,1350265069000,,1350437100000
21002225,,濮耐股份,2,2,22,2,PNGF,1350265069000,,1350437100000
21002226,,江南化工,2,2,22,2,JNHG,1350265069000,,1350437100000
21002223,,鱼跃医疗,2,2,22,2,YYYL,1350265069000,,1350437100000
21002224,,三 力 士,2,2,22,2,SLS,1350265069000,,1350437100000
21002233,,塔牌集团,2,2,22,2,TPJT,1350265069000,,1350437100000
21002232,,启明信息,2,2,22,2,QMXX,1350265069000,,1350437100000
21002231,,奥维通信,2,2,22,2,AWTX,1350265069000,,1350437100000
21002230,,科大讯飞,2,2,22,2,KDXF,1350265069000,,1350437100000
21002238,,天威视讯,2,2,22,2,TWSX,1350265069000,,1350437100000
21002239,,金 飞 达,2,2,22,2,JFD,1350265069000,,1350437100000
21002235,,安妮股份,2,2,22,2,ANGF,1350265069000,,1350437100000
21002236,,大华股份,2,2,22,2,DHGF,1350265069000,,1350437100000
21002237,,恒邦股份,2,2,22,2,HBGF,1350265069000,,1350437100000
21002242,,九阳股份,2,2,22,2,JYGF,1350265069000,,1350437100000
21002241,,歌尔声学,2,2,22,2,GESX,1350265069000,,1350437100000
21002244,,滨江集团,2,2,22,2,BJJT,1350265069000,,1350437100000
21002243,,通产丽星,2,2,22,2,TCLX,1350265069000,,1350437100000
21002240,,威华股份,2,2,22,2,WHGF,1350265069000,,1350437100000
21002204,,大连重工,2,2,22,2,DLZG,1350265069000,,1350437100000
21002203,,海亮股份,2,2,22,2,HLGF,1350265069000,,1350437100000
21002202,,金风科技,2,2,22,2,JFKJ,1350265069000,,1350437100000
21002201,,九鼎新材,2,2,22,2,JDXC,1350265069000,,1350437100000
21002208,,合肥城建,2,2,22,2,HFCJ,1350265069000,,1350437100000
21002207,,准油股份,2,2,22,2,ZYGF,1350265069000,,1350437100000
21002206,,海 利 得,2,2,22,2,HLD,1350265069000,,1350437100000
21002205,,国统股份,2,2,22,2,GTGF,1350265069000,,1350437100000
21002209,,达 意 隆,2,2,22,2,DYL,1350265069000,,1350437100000
21002210,,飞马国际,2,2,22,2,FMGJ,1350265069000,,1350437100000
21002211,,宏达新材,2,2,22,2,HDXC,1350265069000,,1350437100000
21002213,,特 尔 佳,2,2,22,2,TEJ,1350265069000,,1350437100000
21002212,,南洋股份,2,2,22,2,NYGF,1350265069000,,1350437100000
21002215,,诺 普 信,2,2,22,2,NPX,1350265069000,,1350437100000
21002214,,大立科技,2,2,22,2,DLKJ,1350265069000,,1350437100000
21002216,,三全食品,2,2,22,2,SQSP,1350265069000,,1350437100000
21002218,,拓日新能,2,2,22,2,TRXN,1350265069000,,1350437100000
21002220,,天宝股份,2,2,22,2,TBGF,1350265069000,,1350437100000
21002221,,东华能源,2,2,22,2,DHNY,1350265069000,,1350437100000
21002222,,福晶科技,2,2,22,2,FJKJ,1350265069000,,1350437100000
21002290,,禾盛新材,2,2,22,2,HSXC,1350265069000,,1350437100000
21002291,,星期六,2,2,22,2,XQL,1350265069000,,1350437100000
21002296,,辉煌科技,2,2,22,2,HHKJ,1350265069000,,1350437100000
21002297,,博云新材,2,2,22,2,BYXC,1350265069000,,1350437100000
21002298,,鑫龙电器,2,2,22,2,XLDQ,1350265069000,,1350437100000
21002299,,圣农发展,2,2,22,2,SNFZ,1350265069000,,1350437100000
21002292,,奥飞动漫,2,2,22,2,AFDM,1350265069000,,1350437100000
21002293,,罗莱家纺,2,2,22,2,LLJF,1350265069000,,1350437100000
21002294,,信立泰,2,2,22,2,XLT,1350265069000,,1350437100000
21002295,,精艺股份,2,2,22,2,JYGF,1350265069000,,1350437100000
21002289,,宇顺电子,2,2,22,2,YSDZ,1350265069000,,1350437100000
21002283,,天润曲轴,2,2,22,2,TRQZ,1350265069000,,1350437100000
21002284,,亚太股份,2,2,22,2,YTGF,1350265069000,,1350437100000
21002281,,光迅科技,2,2,22,2,GXKJ,1350265069000,,1350437100000
21002282,,博深工具,2,2,22,2,BSGJ,1350265069000,,1350437100000
21002288,,超华科技,2,2,22,2,CHKJ,1350265069000,,1350437100000
21002286,,保龄宝,2,2,22,2,BLB,1350265069000,,1350437100000
21002279,,久其软件,2,2,22,2,JQRJ,1350265069000,,1350437100000
21002278,,神开股份,2,2,22,2,SKGF,1350265069000,,1350437100000
21002270,,法因数控,2,2,22,2,FYSK,1350265069000,,1350437100000
21002271,,东方雨虹,2,2,22,2,DFYH,1350265069000,,1350437100000
21002272,,川润股份,2,2,22,2,CRGF,1350265069000,,1350437100000
21002273,,水晶光电,2,2,22,2,SJGD,1350265069000,,1350437100000
21002274,,华昌化工,2,2,22,2,HCHG,1350265069000,,1350437100000
21002275,,桂林三金,2,2,22,2,GLSJ,1350265069000,,1350437100000
21002277,,友阿股份,2,2,22,2,YAGF,1350265069000,,1350437100000
21002268,,卫 士 通,2,2,22,2,WST,1350265069000,,1350437100000
21002267,,陕天然气,2,2,22,2,STRQ,1350265069000,,1350437100000
21002269,,美邦服饰,2,2,22,2,MBFS,1350265069000,,1350437100000
21000028,,国药一致,2,2,0,2,GYYZ,1350265069000,,1350437100000
21000027,,深圳能源,2,2,0,2,SZNY,1350265069000,,1350437100000
21000029,,深深房Ａ,2,2,0,2,SSFA,1350265069000,,1350437100000
21000024,,招商地产,2,2,0,2,ZSDC,1350265069000,,1350437100000
21000023,,深天地Ａ,2,2,0,2,STDA,1350265069000,,1350437100000
21000026,,飞亚达Ａ,2,2,0,2,FYDA,1350265069000,,1350437100000
21000025,,特  力Ａ,2,2,0,2,TLA,1350265069000,,1350437100000
21000031,,中粮地产,2,2,0,2,ZLDC,1350265069000,,1350437100000
21000032,,深桑达Ａ,2,2,0,2,SSDA,1350265069000,,1350437100000
21000039,,中集集团,2,2,0,2,ZJJT,1350265069000,,1350437100000
21000037,,深南电Ａ,2,2,0,2,SNDA,1350265069000,,1350437100000
21000036,,华联控股,2,2,0,2,HLKG,1350265069000,,1350437100000
21000034,,深信泰丰,2,2,0,2,SXTF,1350265069000,,1350437100000
21000043,,中航地产,2,2,0,2,ZHDC,1350265069000,,1350437100000
21000040,,宝安地产,2,2,0,2,BADC,1350265069000,,1350437100000
21000009,,中国宝安,2,2,0,2,ZGBA,1350265069000,,1350437100000
21000002,,万  科Ａ,2,2,0,2,WKA,1350265069000,,1350437100000
21000001,,平安银行,2,2,0,2,PAYH,1350265069000,,1350437100000
21000004,,国农科技,2,2,0,2,GNKJ,1350265069000,,1350437100000
21000006,,深振业Ａ,2,2,0,2,SZYA,1350265069000,,1350437100000
21000005,,世纪星源,2,2,0,2,SJXY,1350265069000,,1350437100000
21000007,,零七股份,2,2,0,2,LQGF,1350265069000,,1350437100000
21000011,,深物业A,2,2,0,2,SWYA,1350265069000,,1350437100000
21000014,,沙河股份,2,2,0,2,SHGF,1350265069000,,1350437100000
21000012,,南  玻Ａ,2,2,0,2,NBA,1350265069000,,1350437100000
21000019,,深深宝Ａ,2,2,0,2,SSBA,1350265069000,,1350437100000
21000016,,深康佳Ａ,2,2,0,2,SKJA,1350265069000,,1350437100000
21000022,,深赤湾Ａ,2,2,0,2,SCWA,1350265069000,,1350437100000
21000020,,深华发Ａ,2,2,0,2,SHFA,1350265069000,,1350437100000
21000069,,华侨城Ａ,2,2,0,2,HQCA,1350265069000,,1350437100000
21000070,,特发信息,2,2,0,2,TFXX,1350265069000,,1350437100000
21000078,,海王生物,2,2,0,2,HWSW,1350265069000,,1350437100000
21000088,,盐 田 港,2,2,0,2,YTG,1350265069000,,1350437100000
21000045,,深纺织Ａ,2,2,0,2,SFZA,1350265069000,,1350437100000
21000048,,康达尔,2,2,0,2,KDE,1350265069000,,1350437100000
21000049,,德赛电池,2,2,0,2,DSDC,1350265069000,,1350437100000
21000050,,深天马Ａ,2,2,0,2,STMA,1350265069000,,1350437100000
21000055,,方大集团,2,2,0,2,FDJT,1350265069000,,1350437100000
21000058,,深 赛 格,2,2,0,2,SSG,1350265069000,,1350437100000
21000062,,深圳华强,2,2,0,2,SZHQ,1350265069000,,1350437100000
21000061,,农 产 品,2,2,0,2,NCP,1350265069000,,1350437100000
21000060,,中金岭南,2,2,0,2,ZJLN,1350265069000,,1350437100000
21000066,,长城电脑,2,2,0,2,CCDN,1350265069000,,1350437100000
21000065,,北方国际,2,2,0,2,BFGJ,1350265069000,,1350437100000
21000063,,中兴通讯,2,2,0,2,ZXTX,1350265069000,,1350437100000
21000099,,中信海直,2,2,0,2,ZXHZ,1350265069000,,1350437100000
21000096,,广聚能源,2,2,0,2,GJNY,1350265069000,,1350437100000
21000089,,深圳机场,2,2,0,2,SZJC,1350265069000,,1350437100000
21000430,,张家界,2,2,0,2,ZJJ,1350265068000,,1350437100000
21000429,,粤高速Ａ,2,2,0,2,YGSA,1350265068000,,1350437100000
21000428,,华天酒店,2,2,0,2,HTJD,1350265068000,,1350437100000
21000425,,徐工机械,2,2,0,2,XGJX,1350265068000,,1350437100000
21000426,,兴业矿业,2,2,0,2,XYKY,1350265068000,,1350437100000
21000423,,东阿阿胶,2,2,0,2,DAAJ,1350265068000,,1350437100000
21000421,,南京中北,2,2,0,2,NJZB,1350265068000,,1350437100000
21000422,,湖北宜化,2,2,0,2,HBYH,1350265068000,,1350437100000
21000417,,合肥百货,2,2,0,2,HFBH,1350265068000,,1350437100000
21000418,,小天鹅Ａ,2,2,0,2,XTEA,1350265068000,,1350437100000
21000419,,通程控股,2,2,0,2,TCKG,1350265068000,,1350437100000
21000410,,沈阳机床,2,2,0,2,SYJC,1350265068000,,1350437100000
21000411,,英特集团,2,2,0,2,YTJT,1350265068000,,1350437100000
21000415,,渤海租赁,2,2,0,2,BHZL,1350265068000,,1350437100000
21000407,,胜利股份,2,2,0,2,SLGF,1350265068000,,1350437100000
21000400,,许继电气,2,2,0,2,XJDQ,1350265068000,,1350437100000
21000404,,华意压缩,2,2,0,2,HYYS,1350265068000,,1350437100000
21000401,,冀东水泥,2,2,0,2,JDSN,1350265068000,,1350437100000
21000402,,金 融 街,2,2,0,2,JRJ,1350265068000,,1350437100000
21300300,,汉鼎股份,2,2,21,2,HDGF,1350265068000,,1350437100000
21300310,,宜通世纪,2,2,21,2,YTSJ,1350265068000,,1350437100000
21300303,,聚飞光电,2,2,21,2,JFGD,1350265068000,,1350437100000
21300304,,云意电气,2,2,21,2,YYDQ,1350265068000,,1350437100000
21300301,,长方照明,2,2,21,2,CFZM,1350265068000,,1350437100000
21300302,,同有科技,2,2,21,2,TYKJ,1350265068000,,1350437100000
21300307,,慈星股份,2,2,21,2,CXGF,1350265068000,,1350437100000
21300308,,中际装备,2,2,21,2,ZJZB,1350265068000,,1350437100000
21300305,,裕兴股份,2,2,21,2,YXGF,1350265068000,,1350437100000
21300306,,远方光电,2,2,21,2,YFGD,1350265068000,,1350437100000
21300309,,吉艾科技,2,2,21,2,JAKJ,1350265068000,,1350437100000
21300320,,海达股份,2,2,21,2,HDGF,1350265068000,,1350437100000
21300322,,硕贝德,2,2,21,2,SBD,1350265068000,,1350437100000
21300321,,同大股份,2,2,21,2,TDGF,1350265068000,,1350437100000
21300316,,晶盛机电,2,2,21,2,JSJD,1350265068000,,1350437100000
21300318,,博晖创新,2,2,21,2,BHCX,1350265068000,,1350437100000
21300319,,麦捷科技,2,2,21,2,MJKJ,1350265068000,,1350437100000
21300312,,邦讯技术,2,2,21,2,BXJS,1350265068000,,1350437100000
21300313,,天山生物,2,2,21,2,TSSW,1350265068000,,1350437100000
21300314,,戴维医疗,2,2,21,2,DWYL,1350265068000,,1350437100000
21300315,,掌趣科技,2,2,21,2,ZQKJ,1350265068000,,1350437100000
21300333,,兆日科技,2,2,21,2,ZRKJ,1350265068000,,1350437100000
21300332,,天壕节能,2,2,21,2,THJN,1350265068000,,1350437100000
21300331,,苏大维格,2,2,21,2,SDWG,1350265068000,,1350437100000
21000488,,晨鸣纸业,2,2,0,2,CMZY,1350265068000,,1350437100000
21300330,,华虹计通,2,2,21,2,HHJT,1350265068000,,1350437100000
21300329,,海伦钢琴,2,2,21,2,HLGQ,1350265068000,,1350437100000
21300327,,中颖电子,2,2,21,2,ZYDZ,1350265068000,,1350437100000
21300328,,宜安科技,2,2,21,2,YAKJ,1350265068000,,1350437100000
21300325,,德威新材,2,2,21,2,DWXC,1350265068000,,1350437100000
21300326,,凯利泰,2,2,21,2,KLT,1350265068000,,1350437100000
21300323,,华灿光电,2,2,21,2,HCGD,1350265068000,,1350437100000
21300324,,旋极信息,2,2,21,2,XJXX,1350265068000,,1350437100000
21300340,,科恒股份,2,2,21,2,KHGF,1350265068000,,1350437100000
21300341,,麦迪电气,2,2,21,2,MDDQ,1350265068000,,1350437100000
21300342,,天银机电,2,2,21,2,TYJD,1350265068000,,1350437100000
21300343,,联创节能,2,2,21,2,LCJN,1350265068000,,1350437100000
21300344,,太空板业,2,2,21,2,TKBY,1350265068000,,1350437100000
21300335,,迪森股份,2,2,21,2,DSGF,1350265068000,,1350437100000
21300334,,津膜科技,2,2,21,2,JMKJ,1350265068000,,1350437100000
21300337,,银邦股份,2,2,21,2,YBGF,1350265068000,,1350437100000
21300336,,新文化,2,2,21,2,XWH,1350265068000,,1350437100000
21300339,,润和软件,2,2,21,2,RHRJ,1350265068000,,1350437100000
21300338,,开元仪器,2,2,21,2,KYYQ,1350265068000,,1350437100000
21300350,,华鹏飞,2,2,21,2,HPF,1350265068000,,1350437100000
21300351,,永贵电器,2,2,21,2,YGDQ,1350265068000,,1350437100000
21300354,,东华测试,2,2,21,2,DHCS,1350265068000,,1350437100000
21300355,,蒙草抗旱,2,2,21,2,MCKH,1350265068000,,1350437100000
21300352,,北信源,2,2,21,2,BXY,1350265068000,,1350437100000
21300353,,东土科技,2,2,21,2,DTKJ,1350265068000,,1350437100000
21300348,,长亮科技,2,2,21,2,CLKJ,1350265068000,,1350437100000
21300347,,泰格医药,2,2,21,2,TGYY,1350265068000,,1350437100000
21300346,,南大光电,2,2,21,2,NDGD,1350265068000,,1350437100000
21300345,,红宇新材,2,2,21,2,HYXC,1350265068000,,1350437100000
21300349,,金卡股份,2,2,21,2,JKGF,1350265068000,,1350437100000
21300356,,光一科技,2,2,21,2,GYKJ,1350265068000,,1350437100000
21000501,,鄂武商Ａ,2,2,0,2,EWSA,1350265068000,,1350437100000
21000503,,海虹控股,2,2,0,2,HHKG,1350265068000,,1350437100000
21000502,,绿景控股,2,2,0,2,LJKG,1350265068000,,1350437100000
21000507,,珠海港,2,2,0,2,ZHG,1350265068000,,1350437100000
21000506,,中润资源,2,2,0,2,ZRZY,1350265068000,,1350437100000
21000514,,渝 开 发,2,2,0,2,YKF,1350265068000,,1350437100000
21000513,,丽珠集团,2,2,0,2,LZJT,1350265068000,,1350437100000
21000518,,四环生物,2,2,0,2,SHSW,1350265068000,,1350437100000
21000517,,荣安地产,2,2,0,2,RADC,1350265068000,,1350437100000
21000519,,江南红箭,2,2,0,2,JNHJ,1350265068000,,1350437100000
21000301,,东方市场,2,2,0,2,DFSC,1350265069000,,1350437100000
